#id,name,request_email,notes,home_page,tag_string
mairie-62299-01,Mairie - Eps,mairie.eps.herbeval@gmail.com,"Adresse : 200 rue d'Anvin,62134,Eps | Tél : 03 21 41 65 12 | Fax : 03 21 47 27 03",,mairie
mairie-62300-01,Mairie - Équihen-Plage,mairie.equihen.plage@wanadoo.fr,"Adresse : 2 place Albert-Bécard - BP 17,62224,Équihen-Plage | Tél : 03 21 99 05 43 | Fax : 03 21 99 05 42",http://www.ville-equihen-plage.fr,mairie
mairie-62301-01,Mairie - Équirre,mairie.equirre@orange.fr,"Adresse : 603 Grande rue,62134,Équirre | Tél : 03 21 47 90 76 | Fax : 03 21 47 90 76",,mairie
mairie-62302-01,Mairie - Ergny,mairie.ergny@wanadoo.fr,"Adresse : Rue de l'École,62650,Ergny | Tél : 03 21 86 53 79 | Fax : ",,mairie
mairie-62303-01,Mairie - Erin,mairie.erin@wanadoo.fr,"Adresse : 8 rue d'Anvin,62134,Erin | Tél : 03 21 41 80 37 | Fax : 03 21 04 51 10",,mairie
mairie-62304-01,Mairie - Erny-Saint-Julien,mairie-ernysaintjulien@wanadoo.fr,"Adresse : 10 rue Basse,62960,Erny-Saint-Julien | Tél : 03 21 39 34 88 | Fax : 03 21 39 34 88",,mairie
mairie-62306-01,Mairie - Ervillers,mairie.ervillers@wanadoo.fr,"Adresse : Rue de l'Église,62121,Ervillers | Tél : 03 21 07 11 89 | Fax : ",,mairie
mairie-62307-01,Mairie - Escalles,mairie.escalles@sfr.fr,"Adresse : 2 place de la Mairie,62179,Escalles | Tél : 03 21 85 25 20 | Fax : 03 21 35 65 97",http://www.escalles.fr,mairie
mairie-62308-01,Mairie - Escuilles,mairie-escoeuilles@wanadoo.fr,"Adresse : 13 rue de la Place,62850,Escuilles | Tél : 09 65 30 68 30 | Fax : 03 21 30 01 68",,mairie
mairie-62309-01,Mairie - Esquerdes,mairie-esquerdes@hotmail.fr,"Adresse : 01048 rue Bernard-Chochoy,62380,Esquerdes | Tél : 03 21 93 25 16 | Fax : 03 21 93 85 22",http://www.mairie-esquerdes.fr,mairie
mairie-62310-01,Mairie - Essars,mairie.essars@wanadoo.fr,"Adresse : Rue du 11-Novembre,62400,Essars | Tél : 03 21 57 22 64 | Fax : 03 21 56 29 00",http://www.mairie-essars.fr,mairie
mairie-62311-01,Mairie - Estevelles,municipalite@estevelles.org,"Adresse : 70 rue Blanche-Dupont,62880,Estevelles | Tél : 03 21 77 21 00 | Fax : 03 21 77 21 01",http://www.estevelles.fr,mairie
mairie-62312-01,Mairie - Estrée,mairie.estree@wanadoo.fr,"Adresse : 11 rue de la Course,62170,Estrée | Tél : 03 21 06 12 79 | Fax : 03 21 81 08 06",,mairie
mairie-62313-01,Mairie - Estrée-Blanche,commune-estree-blanche@orange.fr,"Adresse : 165 rue de la Mairie,62145,Estrée-Blanche | Tél : 03 21 39 32 16 | Fax : 03 21 39 01 65",http://www.estree-blanche.fr,mairie
mairie-62314-01,Mairie - Estrée-Cauchy,mairie-estreecauchy@orange.fr,"Adresse : 1 rue de l'Alouette,62690,Estrée-Cauchy | Tél : 09 63 41 27 14 | Fax : ",,mairie
mairie-62315-01,Mairie - Estréelles,communeestreelles@wanadoo.fr,"Adresse : 57 rue du Moulin,62170,Estréelles | Tél : 03 21 81 85 78 | Fax : 08 97 50 28 27",,mairie
mairie-62316-01,Mairie - Estrée-Wamin,estreemairie@xilan.fr,"Adresse : 11 route d'Arras,62810,Estrée-Wamin | Tél : 03 21 55 90 96 | Fax : 03 21 55 90 96",,mairie
mairie-62317-01,Mairie - Étaing,mairie@etaing.fr,"Adresse : 8 rue de la Mairie,62156,Étaing | Tél : 03 21 50 17 55 | Fax : 03 21 50 17 55",http://www.etaing.fr,mairie
mairie-62318-01,Mairie - Étaples,accueil@etaples-sur-mer.net,"Adresse : Place Général-de-Gaulle - BP 119,62630,Étaples | Tél : 03 21 89 62 62 | Fax : 03 21 89 62 89",http://www.etaples-sur-mer.fr,mairie
mairie-62319-01,Mairie - Éterpigny,mairie@eterpigny.fr,"Adresse : Place Michel-de-Warenghien,62156,Éterpigny | Tél : 03 21 73 00 94 | Fax : 03 21 73 00 94",,mairie
mairie-62320-01,Mairie - Étrun,mairie.etrun@orange.fr,"Adresse : 2 rue Aimé-Mabilais,62161,Étrun | Tél : 03 21 48 67 74 | Fax : 03 21 22 68 49",,mairie
mairie-62321-01,Mairie - Évin-Malmaison,contact@mairie-evin-malmaison.fr,"Adresse : 120 rue Émile-Basly,62141,Évin-Malmaison | Tél : 03 21 77 84 99 | Fax : 03 21 77 89 37",http://www.evin-malmaison.fr,mairie
mairie-62323-01,Mairie - Fampoux,mairiefampoux@nordnet.fr,"Adresse : Place de l'Église,62118,Fampoux | Tél : 03 21 55 41 33 | Fax : ",http://www.fampoux.fr,mairie
mairie-62324-01,Mairie - Farbus,mairie-farbus@wanadoo.fr,"Adresse : 9 rue de la République,62580,Farbus | Tél : 03 21 58 68 57 | Fax : 03 21 58 74 46",http://www.mairie-farbus.fr,mairie
mairie-62325-01,Mairie - Fauquembergues,mairie-fauquembergues@wanadoo.fr,"Adresse : 8 rue de Saint-Omer,62560,Fauquembergues | Tél : 03 21 39 52 09 | Fax : 03 21 39 34 47",,mairie
mairie-62326-01,Mairie - Favreuil,commune-de-favreuil@orange.fr,"Adresse : 10, rue Mory,62450,Favreuil | Tél : 03 21 59 87 90 | Fax : 03 21 55 76 40",,mairie
mairie-62327-01,Mairie - Febvin-Palfart,mairie.febvinpalfart@orange.fr,"Adresse : 6 rue du Westrehem,62960,Febvin-Palfart | Tél : 03 21 39 33 06 | Fax : 03 21 39 81 71",,mairie
mairie-62328-01,Mairie - Ferfay,ferfay.mairie@wanadoo.fr,"Adresse : 41 chaussée Brunehaut,62260,Ferfay | Tél : 03 21 52 77 10 | Fax : 03 21 52 77 12",,mairie
mairie-62329-01,Mairie - Ferques,mairie@ferques.fr,"Adresse : 31 rue Élisée-Clais,62250,Ferques | Tél : 03 21 10 23 70 | Fax : 03 21 10 23 71",http://www.ferques.fr,mairie
mairie-62330-01,Mairie - Festubert,mairie.festubert@wanadoo.fr,"Adresse : 66 rue de Lille,62149,Festubert | Tél : 03 21 61 80 20 | Fax : 03 21 61 80 21",http://www.festubert.fr,mairie
mairie-62331-01,Mairie - Feuchy,mairie@feuchy.fr,"Adresse : 4 place de la Mairie,62223,Feuchy | Tél : 03 21 21 45 00 | Fax : 03 21 21 45 01",http://www.feuchy.fr,mairie
mairie-62332-01,Mairie - Ficheux,mairie-ficheux@nordnet.fr,"Adresse : 14 rue Hector-Bonnel,62173,Ficheux | Tél : 03 21 22 40 84 | Fax : ",,mairie
mairie-62333-01,Mairie - Fiefs,mairie.fiefs@free.fr,"Adresse : 23 rue Febvin,62134,Fiefs | Tél : 03 21 04 60 90 | Fax : 03 21 47 23 18",https://sites.google.com/site/villagedefiefs,mairie
mairie-62334-01,Mairie - Fiennes,mairie.fiennes@wanadoo.fr,"Adresse : 34 rue de la Mairie,62132,Fiennes | Tél : 03 21 85 01 23 | Fax : 03 21 85 42 09",,mairie
mairie-62335-01,Mairie - Fillièvres,mairie.fillievres@wanadoo.fr,"Adresse : 25 rue de Saint-Pol,62770,Fillièvres | Tél : 03 21 03 53 65 | Fax : 03 21 47 22 54",,mairie
mairie-62336-01,Mairie - Fléchin,mairiedeflechin@wanadoo.fr,"Adresse : 4 place du Général-de-Gaulle,62960,Fléchin | Tél : 03 21 39 46 89 | Fax : 03 21 39 98 65",,mairie
mairie-62338-01,Mairie - Fleurbaix,mairie@fleurbaix.fr,"Adresse : 19 rue Louis-Bouquet - BP 4,62840,Fleurbaix | Tél : 03 21 65 62 40 | Fax : 03 21 64 39 11",http://www.fleurbaix.fr,mairie
mairie-62340-01,Mairie - Floringhem,floringhem.mairie@wanadoo.fr,"Adresse : Rue Amand-Montois,62550,Floringhem | Tél : 03 21 04 71 39 | Fax : 03 21 47 00 58",http://www.floringhem.fr,mairie
mairie-62341-01,Mairie - Foncquevillers,commune-de-foncquevillers@orange.fr,"Adresse : 13 rue Haute,62111,Foncquevillers | Tél : 03 21 50 85 26 | Fax : 03 21 50 26 17",,mairie
mairie-62342-01,Mairie - Fontaine-lès-Boulans,mairie.de.fontaine.les.boulans@wanadoo.fr,"Adresse : 2 rue de Prédefin,62134,Fontaine-lès-Boulans | Tél : 03 21 04 63 68 | Fax : 03 21 04 63 68",,mairie
mairie-62343-01,Mairie - Fontaine-lès-Croisilles,mairiedefontainelescroisilles@orange.fr,"Adresse : 8 rue Albert-Michel,62128,Fontaine-lès-Croisilles | Tél : 03 21 15 39 95 | Fax : 03 21 15 39 94",,mairie
mairie-62344-01,Mairie - Fontaine-lès-Hermans,fontaineleshermans.mairie@wanadoo.fr,"Adresse : 6 rue d'Hurtebise,62550,Fontaine-lès-Hermans | Tél : 03 21 03 74 49 | Fax : 03 21 03 74 49",,mairie
mairie-62345-01,Mairie - Fontaine-l'Étalon,mairie.fontaineletalon@orange.fr,"Adresse : Cour de la Mairie,62390,Fontaine-l'Étalon | Tél : 03 21 47 14 94 | Fax : ",,mairie
mairie-62346-01,Mairie - Fortel-en-Artois,mairie-fortel-en-artois@wanadoo.fr,"Adresse : 3 rue de Bonnières,62270,Fortel-en-Artois | Tél : 03 21 47 32 40 | Fax : 03 21 47 32 40",,mairie
mairie-62347-01,Mairie - Fosseux,commune.fosseux@wanadoo.fr,"Adresse : 8 rue Neuve,62810,Fosseux | Tél : 03 21 59 10 00 | Fax : 03 21 59 10 00",,mairie
mairie-62348-01,Mairie - Foufflin-Ricametz,mairiefoufflin@wanadoo.fr,"Adresse : 13 rue de Maisnil,62130,Foufflin-Ricametz | Tél : 03 21 47 19 57 | Fax : 03 21 47 19 57",http://www.foufflin-ricametz.com,mairie
mairie-62349-01,Mairie - Fouquereuil,mairie.fouquereuil@orange.fr,"Adresse : 1 rue Gaston-Miont,62232,Fouquereuil | Tél : 03 21 68 14 83 | Fax : 03 21 68 10 48",http://www.fouquereuil.fr,mairie
mairie-62350-01,Mairie - Fouquières-lès-Béthune,fouquieres-b.mairie@wanadoo.fr,"Adresse : 137 rue Ovide-Miont,62232,Fouquières-lès-Béthune | Tél : 03 21 68 24 71 | Fax : 03 21 68 71 08",http://www.fouquieres-les-bethunes.fr,mairie
mairie-62351-01,Mairie - Fouquières-lès-Lens,dgsfouquieres@numericable.fr,"Adresse : 35 rue Louis-Pasteur,62740,Fouquières-lès-Lens | Tél : 03 21 77 37 47 | Fax : 03 21 49 33 40",http://www.mairie-fouquieres-lez-lens.fr,mairie
mairie-62352-01,Mairie - Framecourt,mairieframecourt@orange.fr,"Adresse : 49 rue de la Mairie,62130,Framecourt | Tél : 03 21 03 43 49 | Fax : 03 21 41 61 12",,mairie
mairie-62353-01,Mairie - Frémicourt,commune-fremicourt@wanadoo.fr,"Adresse : 1 rue des Écoles,62450,Frémicourt | Tél : 03 21 07 15 57 | Fax : 03 21 07 28 92",,mairie
mairie-62354-01,Mairie - Frencq,mairiedefrencq@wanadoo.fr,"Adresse : 2 rue de l'Église,62630,Frencq | Tél : 03 21 86 71 64 | Fax : 09 70 29 23 13",,mairie
mairie-62355-01,Mairie - Fresnes-lès-Montauban,mairie@fresneslesmontauban.fr,"Adresse : 1 rue de l'Église,62490,Fresnes-lès-Montauban | Tél : 03 21 50 21 21 | Fax : 03 21 07 08 30",http://www.fresneslesmontauban.fr,mairie
mairie-62356-01,Mairie - Fresnicourt-le-Dolmen,mairie.fresnicourt@wanadoo.fr,"Adresse : 58 rue du Bourg,62150,Fresnicourt-le-Dolmen | Tél : 03 21 27 91 76 | Fax : 03 21 02 95 80",http://www.fresnicourtledolmen.fr/node/25,mairie
mairie-62357-01,Mairie - Fresnoy,fresnoy.mairie@wanadoo.fr,"Adresse : impasse de la mairie,62770,Fresnoy | Tél : 03 21 47 19 82 | Fax : 03 21 4719 82",,mairie
mairie-62358-01,Mairie - Fresnoy-en-Gohelle,mairie@fresnoyengohelle.fr,"Adresse : 2 place de l'Église,62580,Fresnoy-en-Gohelle | Tél : 03 21 73 91 24 | Fax : ",http://www.fresnoyengohelle.fr,mairie
mairie-62359-01,Mairie - Fressin,mairie.fressin@wanadoo.fr,"Adresse : 8 Grand rue,62140,Fressin | Tél : 03 21 90 60 35 | Fax : ",http://www.fressin.com,mairie
mairie-62360-01,Mairie - Fréthun,mairieaccueilfrethun@orange.fr,"Adresse : 67 rue de la Mairie,62185,Fréthun | Tél : 03 21 85 28 65 | Fax : 03 21 35 23 80",,mairie
mairie-62361-01,Mairie - Frévent,secretariatgeneral@villedefrevent.fr,"Adresse : 8 place Jean-Jaurès - BP 41,62270,Frévent | Tél : 03 21 03 60 21 | Fax : 03 21 41 99 96",http://www.villedefrevent.com,mairie
mairie-62362-01,Mairie - Frévillers,frevillers@cc-atrebatie.fr,"Adresse : 14 rue basse,62127,Frevillers | Tél : 09 60 50 02 95 | Fax : ",,mairie
mairie-62363-01,Mairie - Frévin-Capelle,frevin-capelle@cc-atrebatie.fr,"Adresse : 1 rue de la Mairie,62690,Frévin-Capelle | Tél : 09 61 47 08 99 | Fax : 03 21 22 01 05",,mairie
mairie-62364-01,Mairie - Fruges,michel.campion-dgs@mairiedefruges.fr,"Adresse : Place du Général-de-Gaulle - BP 35,62310,Fruges | Tél : 03 21 04 40 76 | Fax : 03 21 47 30 07",http://www.ville-fruges.fr,mairie
mairie-62365-01,Mairie - Galametz,mairiegalametz@orange.fr,"Adresse : 1 rue de l'École,62770,Galametz | Tél : 03 21 47 96 60 | Fax : 03 21 47 96 60",,mairie
mairie-62366-01,Mairie - Gauchin-Légal,mairie.gauchinlegal@wanadoo.fr,"Adresse : 682 chaussée Brunehaut,62150,Gauchin-Légal | Tél : 03 21 22 10 00 | Fax : 03 21 51 23 61",,mairie
mairie-62367-01,Mairie - Gauchin-Verloingt,mairie-de-gauchin-verloingt@wanadoo.fr,"Adresse : 633 rue de la Vallée,62130,Gauchin-Verloingt | Tél : 03 21 03 04 04 | Fax : ",,mairie
mairie-62368-01,Mairie - Gaudiempré,mairie-gaudiempre@orange.fr,"Adresse : Rue de Saint-Amand,62760,Gaudiempré | Tél : 03 21 48 23 15 | Fax : 03 21 48 23 15",http://gaudiempre.fr,mairie
mairie-62369-01,Mairie - Gavrelle,mairie-gavrelle@wanadoo.fr,"Adresse : 9 route Nationale,62580,Gavrelle | Tél : 03 21 55 80 54 | Fax : 03 21 50 84 38",http://www.gavrelle.fr,mairie
mairie-62370-01,Mairie - Gennes-Ivergny,communedegennes@wanadoo.fr,"Adresse : 2 rue de l'Église,62390,Gennes-Ivergny | Tél : 03 21 41 07 11 | Fax : ",,mairie
mairie-62371-01,Mairie - Givenchy-en-Gohelle,maire@givenchy-en-gohelle.fr,"Adresse : 7 place Raoul-Briquet,62580,Givenchy-en-Gohelle | Tél : 03 21 60 90 90 | Fax : 03 21 60 90 99",http://www.givenchy-en-gohelle.fr,mairie
mairie-62372-01,Mairie - Givenchy-le-Noble,mairie.givenchylenoble@wanadoo.fr,"Adresse : 1 rue Marthe,62810,Givenchy-le-Noble | Tél : 03 21 59 03 05 | Fax : 03 21 59 03 05",,mairie
mairie-62373-01,Mairie - Givenchy-lès-la-Bassée,mairie.givenchybassee@wanadoo.fr,"Adresse : 2 rue du Moulin,62149,Givenchy-lès-la-Bassée | Tél : 03 21 63 75 60 | Fax : 03 21 63 75 61",http://www.givenchyleslabassee.fr,mairie
mairie-62374-01,Mairie - Gomiécourt,mairie.gomiecourt@wanadoo.fr,"Adresse : 4 rue du Bihucourt,62121,Gomiécourt | Tél : 03 21 58 99 01 | Fax : 03 21 58 05 20",,mairie
mairie-62376-01,Mairie - Gonnehem,mairie@ville-gonnehem.fr,"Adresse : Place Louis-et-André-Delannoy,62920,Gonnehem | Tél : 03 21 57 32 43 | Fax : 03 21 56 03 59",http://www.gonnehem.fr,mairie
mairie-62377-01,Mairie - Gosnay,mairie.gosnay@wanadoo.fr,"Adresse : 2 rue Achille-Châtelet,62199,Gosnay | Tél : 03 21 53 66 88 | Fax : 03 21 53 90 78",,mairie
mairie-62378-01,Mairie - Gouves,gouves.mairie@wanadoo.fr,"Adresse : 20 rue Principale,62123,Gouves | Tél : 03 21 48 96 95 | Fax : 03 21 48 96 95",,mairie
mairie-62379-01,Mairie - Gouy-en-Artois,mairie-gouyenartois@nordnet.fr,"Adresse : 1 rue de Bavincourt,62123,Gouy-en-Artois | Tél : 03 21 22 26 06 | Fax : ",http://www.gouyenartois.fr,mairie
mairie-62380-01,Mairie - Gouy-Servins,mairie.gouyservins@orange.fr,"Adresse : Place de la Mairie,62530,Gouy-Servins | Tél : 09 79 20 59 52 | Fax : 03 21 50 24 70",,mairie
mairie-62381-01,Mairie - Gouy-en-Ternois,mairie-gouy-en-ternois@wanadoo.fr,"Adresse : 1 rue Paulette-Martin,62127,Gouy-en-Ternois | Tél : 03 21 41 02 02 | Fax : 03 21 41 02 02",,mairie
mairie-62382-01,Mairie - Gouy-Saint-André,mairie.gouystandre@wanadoo.fr,"Adresse : 42 rue Maresquel,62870,Gouy-Saint-André | Tél : 03 21 90 30 61 | Fax : 03 21 81 92 26",http://www.gouy-st-andre.com,mairie
mairie-62383-01,Mairie - Gouy-sous-Bellonne,mairie@gouysousbellonne.fr,"Adresse : 3 rue d'Éstrées,62112,Gouy-sous-Bellonne | Tél : 03 21 50 16 36 | Fax : 03 21 50 49 30",http://www.gouysousbellonne.fr,mairie
mairie-62384-01,Mairie - Graincourt-lès-Havrincourt,mairie.graincourt@wanadoo.fr,"Adresse : Place du 8-Mai-01945,62147,Graincourt-lès-Havrincourt | Tél : 03 27 82 58 04 | Fax : 03 27 82 57 96",,mairie
mairie-62385-01,Mairie - Grand Rullecourt,mairie.grandrullecourt@wanadoo.fr,"Adresse : 9 rue de la Mairie,62810,Grand-Rullecourt | Tél : 03 21 48 41 18 | Fax : 03 21 48 41 18",https://www.cc-2sources.fr,mairie
mairie-62387-01,Mairie - Grévillers,commune-grevillers@wanadoo.fr,"Adresse : Grand'rue,62450,Grévillers | Tél : 03 21 50 36 64 | Fax : ",,mairie
mairie-62389-01,Mairie - Grincourt lès Pas,mairie.grincourt@orange.fr,"Adresse : 7 rue principale,62760,Grincourt lès Pas | Tél : 03 21 48 37 04 | Fax : 03 21 48 37 04",,mairie
mairie-62390-01,Mairie - Groffliers,mairie@groffliers.com,"Adresse : 11 place Henri-Elby,62600,Groffliers | Tél : 03 21 09 02 27 | Fax : 03 21 09 34 25",,mairie
mairie-62391-01,Mairie - Guarbecque,mairiedeguarbecque@wanadoo.fr,"Adresse : 1 rue des Fusillés,62330,Guarbecque | Tél : 03 21 25 82 66 | Fax : 03 21 27 27 23",http://www.guarbecque.net,mairie
mairie-62392-01,Mairie - Guémappe,mairie.guemappe@wanadoo.fr,"Adresse : 2 rue de lÉcole,62128,Guémappe | Tél : 03 21 48 29 35 | Fax : 03 21 48 29 35",,mairie
mairie-62393-01,Mairie - Guemps,mairie.guemps@orange.fr,"Adresse : 01100 avenue des Jonquilles,62370,Guemps | Tél : 03 21 82 20 54 | Fax : 03 21 85 24 97",http://www.communedeguemps.fr,mairie
mairie-62395-01,Mairie - Guigny,commune.guigny@wanadoo.fr,"Adresse : 10 rue de l'École,62140,Guigny | Tél : 03 21 86 07 26 | Fax : 03 21 86 33 81",,mairie
mairie-62396-01,Mairie - Guinecourt,hautecloque-herlin-hericourt-guinecourt@orange.fr,"Adresse : Rue Principale,62130,Guinecourt | Tél : 03 21 41 38 78 | Fax : ",,mairie
mairie-62397-01,Mairie - Guines,mairie@mairie-guines.fr,"Adresse : 23 place du Maréchal-Foch,62340,Guines | Tél : 03 21 85 53 70 | Fax : 03 21 85 53 78",http://www.mairie-guines.fr,mairie
mairie-62398-01,Mairie - Guisy,mairie.guisy@orange.fr,"Adresse : Place de la Mairie,62140,Guisy | Tél : 03 21 86 16 13 | Fax : 03 21 86 16 13",,mairie
mairie-62399-01,Mairie - Habarcq,mairie.habarcq@wanadoo.fr,"Adresse : 3 rue de la Poste,62123,Habarcq | Tél : 03 21 55 78 80 | Fax : 03 21 22 29 99",http://www.habarcq.com,mairie
mairie-62400-01,Mairie - Haillicourt,mairie-haillicourt@wanadoo.fr,"Adresse : 2 place Jean-Jaurès,62940,Haillicourt | Tél : 03 21 52 04 81 | Fax : 03 21 53 96 31",http://www.ville-haillicourt.fr,mairie
mairie-62401-01,Mairie - Haisnes,audrey.fassiaux@ville-haisnes.fr,"Adresse : Place Potel,62138,Haisnes | Tél : 03 21 25 43 43 | Fax : 03 21 27 27 73",http://www.haisnes.fr,mairie
mairie-62402-01,Mairie - Halinghen,commune.halinghen@orange.fr,"Adresse : 57 rue de l'École,62830,Halinghen | Tél : 03 21 83 50 68 | Fax : 03 21 87 54 23",,mairie
mairie-62403-01,Mairie - Hallines,mairie-hallines@wanadoo.fr,"Adresse : 65 avenue Bernard-Chochoy,62570,Hallines | Tél : 03 21 93 45 24 | Fax : 03 21 93 22 20",http://www.hallines.fr,mairie
mairie-62405-01,Mairie - Hamblain-les-Prés,mairie@hamblainlespres.fr,"Adresse : 5 place du Général-de-Gaulle,62118,Hamblain-les-Prés | Tél : 03 21 50 07 37 | Fax : 03 21 23 61 07",http://www.hamblainlespres.fr,mairie
mairie-62406-01,Mairie - Hamelincourt,mairie.hamelincourt@wanadoo.fr,"Adresse : 8, rue de la Mairie,62121,Hamelincourt | Tél : 03 21 22 17 27 | Fax : 03 21 22 18 16",,mairie
mairie-62407-01,Mairie - Ham-en-Artois,mairie.hamenartois@wanadoo.fr,"Adresse : 1 rue de la Gare,62190,Ham-en-Artois | Tél : 03 21 02 25 51 | Fax : 03 21 27 63 77",http://www.ham-en-artois.com,mairie
mairie-62408-01,Mairie - Hames-Boucres,mairie.hames-boucres@orange.fr,"Adresse : 298 rue de l'Église,62340,Hames-Boucres | Tél : 03 21 35 20 53 | Fax : 03 21 85 37 90",http://www.hames-boucres.fr,mairie
mairie-62409-01,Mairie - Hannescamps,hannescamps.mairie@wanadoo.fr,"Adresse : 7 rue Bienvillers,62111,Hannescamps | Tél : 03 21 50 85 24 | Fax : 03 21 50 11 09",,mairie
mairie-62410-01,Mairie - Haplincourt,mairie-haplincourt@orange.fr,"Adresse : 12 rue de Bapaume,62124,Haplincourt | Tél : 03 21 51 29 45 | Fax : 03 21 59 90 96",http://www.haplincourt.fr,mairie
mairie-62411-01,Mairie - Haravesnes,commune.de.haravesnes@orange.fr,"Adresse : 5 bis rue de Quoeux,62390,Haravesnes | Tél : 03 21 41 69 58 | Fax : 03 21 41 69 58",http://ccauxilois.free.fr,mairie
mairie-62412-01,Mairie - Hardinghen,mairie-hardinghem@nordnet.fr,"Adresse : Rue de l'Église,62132,Hardinghen | Tél : 03 21 85 01 29 | Fax : 03 21 82 61 24",,mairie
mairie-62413-01,Mairie - Harnes,ville-harnes@ville-harnes.fr,"Adresse : 35 rue des Fusillés,62440,Harnes | Tél : 03 21 79 42 79 | Fax : 03 21 20 98 48",http://www.ville-harnes.fr,mairie
mairie-62415-01,Mairie - Haute-Avesnes,mairie.haute-avesnes@wanadoo.fr,"Adresse : 2 rue de Frévin,62144,Haute-Avesnes | Tél : 03 21 59 05 24 | Fax : 03 21 48 60 08",http://www.hauteavesnes.fr,mairie
mairie-62419-01,Mairie - Haut-Loquin,mairie-hautloquin@wanadoo.fr,"Adresse : 4 rue d'Alquines,62850,Haut-Loquin | Tél : 03 21 39 60 07 | Fax : 03 21 39 60 07",,mairie
mairie-62421-01,Mairie - Havrincourt,mairiehavrincourt@yahoo.fr,"Adresse : Grand'place,62147,Havrincourt | Tél : 03 21 24 97 78 | Fax : 03 21 50 37 27",,mairie
mairie-62422-01,Mairie - Hébuterne,mairie.hebuterne@wanadoo.fr,"Adresse : 2 Grand'rue,62111,Hébuterne | Tél : 03 21 59 14 04 | Fax : 03 21 59 32 21",,mairie
mairie-62423-01,Mairie - Helfaut,commune.helfaut@wanadoo.fr,"Adresse : 74 rue du Pipestraque,62570,Helfaut | Tél : 03 21 93 80 07 | Fax : 03 21 93 10 05",http://www.commune-helfaut.fr,mairie
mairie-62424-01,Mairie - Hendecourt-lès-Cagnicourt,mairie@hendecourtlescagnicourt.fr,"Adresse : 29 Grand'rue,62182,Hendecourt-lès-Cagnicourt | Tél : 03 21 24 02 07 | Fax : 03 21 24 10 24",http://www.hendecourtlescagnicourt.fr,mairie
mairie-62425-01,Mairie - Hendecourt-lès-Ransart,commune-hendecourt@nordnet.fr,"Adresse : 5 rue Le-Sergent,62175,Hendecourt-lès-Ransart | Tél : 03 21 59 16 22 | Fax : 03 21 59 16 22",,mairie
mairie-62426-01,Mairie - Héninel,mairiedheninel@wanadoo.fr,"Adresse : 1 rue Saint-Martin,62128,Héninel | Tél : 03 21 59 48 93 | Fax : 03 21 59 57 53",,mairie
mairie-62427-01,Mairie - Hénin-Beaumont,contact@mairie-heninbeaumont.fr,"Adresse : 1 place Jean-Jaurès,62110,Hénin-Beaumont | Tél : 03 21 74 87 00 | Fax : 03 21 74 87 46",http://www.mairie-heninbeaumont.fr,mairie
mairie-62428-01,Mairie - Hénin-sur-Cojeul,mairie.heninsurcojeul@wanadoo.fr,"Adresse : 10 bis rue de Boiry,62128,Hénin-sur-Cojeul | Tél : 03 21 48 90 06 | Fax : 03 21 55 98 37",http://www.heninsurcojeul.fr,mairie
mairie-62429-01,Mairie - Henneveux,mairie.henneveux@orange.fr,"Adresse : La Place,62142,Henneveux | Tél : 03 21 32 36 33 | Fax : 03 21 32 36 33",,mairie
mairie-62430-01,Mairie - Hénu,mairie.henu@orange.fr,"Adresse : 3 Grand'rue,62760,Hénu | Tél : 03 21 48 24 51 | Fax : ",,mairie
mairie-62431-01,Mairie - Bellinghem,mairie.bellinghem@orange.fr,"Adresse : 1 la Place-de-la-Mairie,62129,Bellinghem | Tél : 03 21 39 30 36 | Fax : 03 21 95 52 09",http://www.bellinghem.fr,mairie
mairie-62432-01,Mairie - Herbinghen,mairie.herbinghem@orange.fr,"Adresse : 90 rue Principale,62850,Herbinghen | Tél : 03 21 35 02 39 | Fax : 03 21 85 57 09",,mairie
mairie-62435-01,Mairie - Herlincourt,mairieherlincourt@orange.fr,"Adresse : 12 rue Principale,62130,Herlincourt | Tél : 09 62 62 29 62 | Fax : 03 21 04 08 98",,mairie
mairie-62438-01,Mairie - Hermaville,commune.de.hermaville@orange.fr,"Adresse : Rue du Moulin,62690,Hermaville | Tél : 03 21 22 01 49 | Fax : 03 21 22 01 49",,mairie
mairie-62439-01,Mairie - Hermelinghen,mairie.hermelinghen@wanadoo.fr,"Adresse : 1 la Place,62132,Hermelinghen | Tél : 03 21 82 09 71 | Fax : 03 21 85 40 66",,mairie
mairie-62440-01,Mairie - Hermies,mairie.hermies@orange.fr,"Adresse : 30 Grand'place,62147,Hermies | Tél : 03 21 07 41 12 | Fax : 03 21 07 42 81",,mairie
mairie-62441-01,Mairie - Hermin,mairie-dhermin@wanadoo.fr,"Adresse : 339 rue du Château,62150,Hermin | Tél : 09 64 44 40 44 | Fax : 03 21 65 88 57",,mairie
mairie-62442-01,Mairie - Hernicourt,mairie.hernicourt@wanadoo.fr,"Adresse : 3 place de la Mairie,62130,Hernicourt | Tél : 03 21 03 05 01 | Fax : 03 21 47 28 85",,mairie
mairie-62443-01,Mairie - Hersin-Coupigny,secret.maire@ville-hersin-coupigny.fr,"Adresse : Place de la Mairie,62530,Hersin-Coupigny | Tél : 03 21 63 73 20 | Fax : 03 21 63 73 21",http://www.ville-hersin-coupigny.fr,mairie
