#id,name,request_email,notes,home_page,tag_string,valid_email,publication_scheme,_merge
mairie-65019-01,Mairie - Arcizac-Adour,arcizac-adour@wanadoo.fr,"Adresse : Place du 11-Novembre-01918,65360,Arcizac-Adour | Tél : 05 62 45 92 28 | Fax : ",http://www.arcizac-adour.fr,mairie,True,,left_only
mairie-72382-01,Mairie - Volnay,mairie.volnay@wanadoo.fr,"Adresse : 2 route de Saint-Mars-de-Locquenay,72440,Volnay | Tél : 02 43 35 46 12 | Fax : ",,mairie,True,,left_only
mairie-72383-01,Mairie - Vouvray-sur-Huisne,commune-de-vouvray-sur-huisne@wanadoo.fr,"Adresse : 9 rue Auguste-Boulard,72160,Vouvray-sur-Huisne | Tél : 02 43 93 45 76 | Fax : ",http://www.vouvraysurhuisne.fr,mairie,True,,left_only
mairie-72384-03,Mairie déléguée - Vouvray-sur-Loir,mairie.vouvraysurloir@wanadoo.fr,"Adresse : Vouvray-sur-Loir - Place Arsène-Baussant,72500,Montval-sur-loir | Tél : 02 43 44 14 15 | Fax : 02 43 44 94 69",,mairie,True,,left_only
mairie-72385-01,Mairie - Yvré-le-Pôlin,communeyvrelepolin@orange.fr,"Adresse : Place de l'Église,72330,Yvré-le-Pôlin | Tél : 02 43 87 42 48 | Fax : 02 43 87 40 32",,mairie,True,,left_only
mairie-72386-01,Mairie - Yvré-l'Évêque,accueil@yvreleveque.fr,"Adresse : 16 avenue Guy-Bouriat - BP 39,72530,Yvré-l'Évêque | Tél : 02 43 89 60 02 | Fax : 02 43 89 47 45",http://www.ville-yvreleveque.fr,mairie,True,,left_only
maison_handicapees-72181-01,Maison départementale des personnes handicapées (MDPH) - Sarthe,mdph@sarthe.fr,"Adresse : 11 rue du Pied-Sec - CS 801906,72019,Le Mans Cedex | Tél : 08 00 52 62 72 / Numéro vert : service et appel gratuits. | Fax : 02 43 54 11 94",http://www.mdph72.fr,maison_handicapees,True,,left_only
mission_locale-72095-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Coulaines,contact@mlmans.info,"Adresse : 4 place de l'Europe,72190,Coulaines | Tél : 02 43 82 48 30 | Fax : ",,mission_locale,True,,left_only
mission_locale-72132-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - La Ferté-Bernard (Sarthe Nord),accueil@mlsarthenord.fr,"Adresse : 45 bis avenue du Général-de-Gaulle,72400,La Ferté-Bernard | Tél : 02 43 71 70 33 | Fax : ",,mission_locale,True,,left_only
mission_locale-72154-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - La Flèche (Sarthe-et-Loir),lafleche@ml-sartheloir.fr,"Adresse : Maison de l'économie de la formation et de l'emploi - 3 rue Nicolas-Appert,72200,La Flèche | Tél : 02 43 45 23 08 | Fax : 02 43 45 85 95",,mission_locale,True,,left_only
mission_locale-72180-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Mamers (Sarthe-Nord),accueil@mlsarthenord.fr,"Adresse : Résidence du Stade - Bâtiment E,72600,Mamers | Tél : 02 43 97 87 65 | Fax : ",,mission_locale,True,,left_only
mission_locale-72181-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Le Mans,accueil@mlmans.info,"Adresse : 39 rue de l'Estérel,72100,Le Mans | Tél : 02 43 84 16 60 | Fax : ",,mission_locale,True,,left_only
mission_locale-72264-01,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Sablé-sur-Sarthe,sablesursarthe@ml-sartheloir.fr,"Adresse : Parc du Château,72300,Sablé-sur-Sarthe | Tél : 02 43 92 23 42 | Fax : ",,mission_locale,True,,left_only
mjd-72003-01,Maison de justice et du droit  d'Allonnes,mjd-allonnes@justice.fr,"Adresse : 10 rue Georges Bizet - BP 62,72703,ALLONNES CEDEX | Tél : 02 43 39 05 85 | Fax : 02 43 43 82 99",http://www.justice.gouv.fr/,mjd,True,,left_only
msap-72023-01,Maison de services au public - Ballon,msap.ballon@laposte.fr,"Adresse : Bureau de poste - 20 rue Paul-Ilias,72290,Ballon | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/ballon-bureau-de-poste,msap,True,,left_only
msap-72050-01,Maison de services au public - Brûlon,msap.brulon@orange.fr,"Adresse : Mairie - 1 place Albert-Liébault,72350,Brûlon | Tél : 02 43 95 51 78 | Fax : ",https://www.maisondeservicesaupublic.fr/content/brulon,msap,True,,left_only
msap-72068-01,Maison de services au public - La Chartre-sur-le-Loir,msap.la-chartre-sur-le-loir@laposte.fr,"Adresse : Bureau de poste - Place de l'Hôtel-de-Ville,72340,La Chartre-sur-le-Loir | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/la-chartre-sur-le-loir-bureau-de-poste,msap,True,,left_only
msap-72138-01,Maison de services au public - Fresnay-sur-Sarthe,contact@cchautesarthealpesmancelles.fr,"Adresse : 2 rue Abbé-Lelièvre,72130,Fresnay-sur-Sarthe | Tél : 02 43 33 33 99 | Fax : ",https://www.maisondeservicesaupublic.fr/content/haute-sarthe-alpes-mancelles,msap,True,,left_only
msap-72143-01,Maison de services au public - Le Grand-Lucé,centresocial.legrandluce@wanadoo.fr,"Adresse : Communauté de communes de Lucé - 2 rue de Belleville,72150,Le Grand-Lucé | Tél : 02 43 40 92 76 | Fax : ",https://www.maisondeservicesaupublic.fr/content/de-la-communaute-de-communes-de-luce,msap,True,,left_only
msap-72182-01,Maison de services au public - Mansigné,msap.mansigne@laposte.fr,"Adresse : Bureau de poste - 7 rue de la Poste,72510,Mansigné | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/mansigne-bureau-de-poste,msap,True,,left_only
msap-72223-01,Maison de services au public - Noyen-sur-Sarthe,msap.noyen-sur-sarthe@laposte.fr,"Adresse : Bureau de poste - 20 rue Pasteur,72430,Noyen-sur-Sarthe | Tél : | Fax : ",https://www.maisondeservicesaupublic.fr/content/noyen-sur-sarthe-bureau-de-poste,msap,True,,left_only
onac-72181-01,Office national des anciens combattants et victimes de guerre (ONACVG) - Service départemental - Sarthe,sd72@onacvg.fr,"Adresse : Pôle administratif Paixhans - 19 boulevard Paixhans - Bâtiment B - 2e étage - Porte 238,72007,Le Mans | Tél : 02 72 16 44 70 | Fax : 02 72 16 44 76",https://www.onac-vg.fr,onac,True,,left_only
paierie_departementale-72181-03,Paierie départementale - Sarthe,t072090@dgfip.finances.gouv.fr,"Adresse : 33 avenue du Général de Gaulle - BP 22232,72002,Le Mans Cedex 1 | Tél : 02 43 77 19 20 | Fax : 02 43 87 61 05",http://www.impots.gouv.fr,paierie_departementale,True,,left_only
permanence_juridique-72264-02,Point d'accès au droit,vac@sablesursarthe.fr,"Adresse : 25 rue Pasteur,72300,SABLE SUR SARTHE | Tél : 02 43 62 50 37 | Fax : ",,permanence_juridique,True,,left_only
pif-72029-01,Point info famille - Beaumont-sur-Sarthe,cgrouault.familles@wanadoo.fr,"Adresse : Centre social Georges-Rouault - 21 avenue de la Division-Leclerc,72170,Beaumont-sur-Sarthe | Tél : 02 43 97 50 70 | Fax : 02 43 34 22 29",,pif,True,,left_only
pif-72039-01,Point info famille - Bonnétable,clic.maine301@orange.fr,"Adresse : Centre social intercommunal - 8 rue Mazagran,72110,Bonnétable | Tél : 02 43 29 00 01 | Fax : 02 43 24 13 05",,pif,True,,left_only
pif-72089-01,Point info famille - Conlie,csconlie72@wanadoo.fr,"Adresse : Centre social du canton de Conlie - Allée Marie-Louise-Souty,72240,Conlie | Tél : 02 43 52 11 50 | Fax : 02 43 52 11 55",,pif,True,,left_only
pif-72138-01,Point info famille - Fresnay-sur-Sarthe,cse72@wanadoo.fr,"Adresse : Centre social Escale - 4 place Bassum,72130,Fresnay-sur-Sarthe | Tél : 02 43 34 82 47 | Fax : 02 43 33 75 72",http://www.association-escale.com,pif,True,,left_only
pif-72155-01,Point info famille - Laigné-en-Belin,cs.laignestgervais72@wanadoo.fr,"Adresse : Centre Social de Laigné-Saint-Gervais - 34 rue des Frères-Bailleul,72220,Laigné-en-Belin | Tél : 02 43 42 99 13 | Fax : 02 43 42 86 09",,pif,True,,left_only
pif-72181-01,Point info famille - Le Mans - Nationale,cafedelafamille@wanadoo.fr,"Adresse : Café de la famille - 118 rue Nationale,72000,Le Mans | Tél : 02 43 16 33 22 | Fax : ",http://www.cafe-de-la-famille.fr,pif,True,,left_only
pif-72181-02,Point info famille - Le Mans - Sablons,institution@udaf72.fr,"Adresse : Union départementale des associations familiales (Udaf) de la Sarthe - 41 place des Sablons,72100,Le Mans | Tél : 02 43 61 48 11 | Fax : 02 43 61 47 89",,pif,True,,left_only
pif-72181-03,Point info famille - Le Mans - Glonnières,csqs.padulte@ville-lemans.fr,"Adresse : Centre social des Quartiers Sud - 1 boulevard des Glonnières,72100,Le Mans | Tél : 02 43 50 17 90 | Fax : 02 43 50 17 99",,pif,True,,left_only
pif-72189-01,Point info famille - Marolles-les-Braults,centre.social.marolles@wanadoo.fr,"Adresse : 15 place de lÉglise,72260,Marolles-les-Braults | Tél : 02 43 97 37 88 | Fax : 02 43 97 29 41",,pif,True,,left_only
pif-72225-01,Point info famille - Oisseau-le-Petit,csois-famille@neuf.fr,"Adresse : Centre social rural du canton de Saint-Paterne - 15 les Champs-Roux,72610,Oisseau-le-Petit | Tél : 02 33 82 19 20 | Fax : 02 33 82 19 21",,pif,True,,left_only
prefecture-72181-01,Préfecture - Sarthe,pref-mail@sarthe.gouv.fr,"Adresse : Place Aristide-Briand,72041,Le Mans Cedex 9 | Tél : 02 43 39 72 72 | Fax : +33 2 43 28 24 09",http://www.sarthe.gouv.fr,prefecture,True,,left_only
prefecture_greffe_associations-72181-01,Greffe des associations - Sarthe (Le Mans),ddcs-associations@sarthe.gouv.fr,"Adresse : Direction départementale de la cohésion sociale de la Sarthe - 19 boulevard Paixhans - Bureau 25 - CS 501912,72019,Le Mans Cedex 2 | Tél : 02 72 16 43 06 | Fax : ",http://www.associations.gouv.fr,prefecture_greffe_associations,True,,left_only
prudhommes-72181-01,Conseil de prud'hommes du Mans,cph-le-mans@justice.fr,"Adresse : 1 avenue P. Mendès-France,72014,LE MANS CEDEX 2 | Tél : 02 43 83 77 55 | Fax : 02 43 83 78 32",http://www.justice.gouv.fr/,prudhommes,True,,left_only
sde-72181-01,Service départemental de l'enregistrement - Sarthe,sde.le-mans@dgfip.finances.gouv.fr,"Adresse : 33 avenue du Général de Gaulle,72038,Le Mans Cedex 9 | Tél : 02 43 83 82 75 | Fax : ",http://www.impots.gouv.fr,sde,True,,left_only
sie-72154-01,Service des impôts des entreprises du centre des finances publiques de La Flèche,sie.la-fleche@dgfip.finances.gouv.fr,"Adresse : 3 allée de la Providence - CS 20157,72205,La Flèche Cedex | Tél : 02 43 48 54 33 | Fax : 02 43 48 54 49",http://www.impots.gouv.fr,sie,True,,left_only
sie-72180-01,Service des impôts des entreprises du centre des finances publiques de Mamers,sie.mamers@dgfip.finances.gouv.fr,"Adresse : 13 rue Aux-Cordiers - BP 160,72600,Mamers | Tél : 02 43 31 45 34 | Fax : 02 43 33 57 11",http://www.impots.gouv.fr,sie,True,,left_only
sie-72181-02,Service des impôts des entreprises Le Mans Nord-Est,sie.le-mans-nord-est@dgfip.finances.gouv.fr,"Adresse : 33 avenue du Général-de-Gaulle,72038,Le Mans Cedex 9 | Tél : 02 43 83 82 83 | Fax : 02 43 28 66 03",http://www.impots.gouv.fr,sie,True,,left_only
sie-72181-04,Service des impôts des entreprises Le Mans Sud-Ouest,sie.le-mans-sud-ouest@dgfip.finances.gouv.fr,"Adresse : 33 avenue du Général-de-Gaulle,72038,Le Mans Cedex 9 | Tél : 02 43 83 81 42 | Fax : 02 43 83 81 45",http://www.impots.gouv.fr,sie,True,,left_only
sous_pref-72154-01,Sous-préfecture de La Flèche,sous-prefecture-de-la-fleche@sarthe.gouv.fr,"Adresse : 36, rue Pape-Carpentier - BP 70135,72205,La Flèche Cedex | Tél : 02 43 39 60 50 | Fax : +33 2 43 45 30 90",http://www.sarthe.gouv.fr,sous_pref,True,,left_only
sous_pref-72180-01,Sous-préfecture de Mamers,sous-prefecture-de-mamers@sarthe.pref.gouv.fr,"Adresse : CS 60162 - Place de la République,72600,Mamers Cedex 9 | Tél : 02 43 39 61 00 | Fax : +33 2 43 97 11 30",http://www.sarthe.gouv.fr,sous_pref,True,,left_only
suio-72181-01,Service universitaire d'information d'orientation et d'insertion professionnelle (SUIOIP) - Le Mans Université,suio@univ-lemans.fr,"Adresse : Avenue Olivier-Messiaen,72085,Le Mans Cedex 9 | Tél : 02 44 02 20 64 | Fax : ",http://www.univ-lemans.fr,suio,True,,left_only
tgi-72181-01,Tribunal de grande instance du Mans,tgi-le-mans@justice.fr,"Adresse : 1 avenue Pierre Mendès-France,72014,LE MANS CEDEX 2 | Tél : 02 43 83 77 00 | Fax : 02 43 83 78 79",http://www.justice.gouv.fr/,tgi,True,,left_only
ti-72154-01,Tribunal d'instance de La Flèche,ti-la-fleche@justice.fr,"Adresse : 1 rue Saint-Thomas,72200,LA FLECHE | Tél : 02 43 94 04 15 | Fax : 02 43 45 00 85",http://www.justice.gouv.fr/,ti,True,,left_only
ti-72181-01,Tribunal d'instance du Mans,ti-le-mans@justice.fr,"Adresse : 1 avenue Pierre Mendès-France,72014,LE MANS CEDEX 2 | Tél : 02 43 83 77 77 | Fax : 02 43 83 77 76",http://www.justice.gouv.fr/,ti,True,,left_only
tresorerie-72071-01,Trésorerie de Montval sur Loir,t072012@dgfip.finances.gouv.fr,"Adresse : Montval sur Loir - 14 rue du 11-Novembre - BP 40116,72500,Château-du-Loir | Tél : 02 43 44 01 70 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tresorerie-72089-01,Trésorerie de Conlie,t072013@dgfip.finances.gouv.fr,"Adresse : Allée Marie-Louise-Souty - BP 3,72240,Conlie | Tél : 02 43 20 50 46 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tresorerie-72124-01,Trésorerie d'Écommoy,t072016@dgfip.finances.gouv.fr,"Adresse : Résidence de la Croix-Hérault - Bâtiment B - BP 80031,72220,Écommoy | Tél : 02 43 42 10 52 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tresorerie-72132-01,Trésorerie de La Ferté-Bernard,t072017@dgfip.finances.gouv.fr,"Adresse : 7 rue Marceau,72400,La Ferté-Bernard | Tél : 02 43 93 02 85 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tresorerie-72138-01,Trésorerie de Fresnay-sur-Sarthe,t072020@dgfip.finances.gouv.fr,"Adresse : 2 rue Abbé-Lelièvre,72130,Fresnay-sur-Sarthe | Tél : 02 43 97 21 19 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tresorerie-72154-01,Trésorerie de La Flèche,t072018@dgfip.finances.gouv.fr,"Adresse : 3 allée de la Providence - CS 20157,72205,La Flèche Cedex | Tél : 02 43 48 54 10 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tresorerie-72181-01,Trésorerie du Mans Ville,t072033@dgfip.finances.gouv.fr,"Adresse : Résidence Eugène-Delacroix - 11 boulevard Lamartine - BP 201243,72001,Le Mans Cedex 1 | Tél : 02 43 47 09 80 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tresorerie-72181-02,Trésorerie de l'Agglomération mancelle et Amendes,t072032@dgfip.finances.gouv.fr,"Adresse : 100 rue de Flore - BP 25073,72005,Le Mans Cedex 1 | Tél : 02 43 81 08 15 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tresorerie-72181-04,Trésorerie hospitalière du Mans,t072034@dgfip.finances.gouv.fr,"Adresse : 192 avenue Rubillard - BP 201072,72001,Le Mans Cedex 1 | Tél : 02 43 43 43 28 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tresorerie-72189-01,Trésorerie de Marolles-les-Braults,t072037@dgfip.finances.gouv.fr,"Adresse : 1 rue de Mamers - BP 20030,72260,Marolles-les-Braults | Tél : 02 43 97 40 69 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tresorerie-72264-01,Trésorerie de Sablé-sur-Sarthe,t072045@dgfip.finances.gouv.fr,"Adresse : 13 avenue Joël-Le-Theule - BP 80189,72305,Sablé-sur-Sarthe Cedex | Tél : 02 43 95 03 92 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tresorerie-72269-01,Trésorerie de Saint-Calais,t072046@dgfip.finances.gouv.fr,"Adresse : 25 bis rue Fernand-Poignant - BP 80005,72120,Saint-Calais | Tél : 02 43 35 01 47 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tresorerie-72346-01,Trésorerie de La Suze-sur-Sarthe,t072050@dgfip.finances.gouv.fr,"Adresse : 26 rue des Courtils,72210,La Suze-sur-Sarthe | Tél : 02 43 77 31 71 | Fax : ",http://www.impots.gouv.fr,tresorerie,True,,left_only
tribunal_commerce-72181-01,Tribunal de commerce du Mans,gtcsarthe@aol.com,"Adresse : 1 avenue Pierre Mendès France,72014,LE MANS CEDEX 2 | Tél : 0891 01 11 11 | Fax : 02 43 14 18 59",,tribunal_commerce,True,,left_only
accompagnement_personnes_agees-73031-02,Plateforme d'accompagnement et de répit pour les aidants de personnes âgées - Bassens,francealzheimer.savoie@orange.fr,"Adresse : Association France Alzheimer Savoie - Accueil de jour - 11 Avenue de Bassens,73000,Bassens | Tél : 04 79 60 31 48 | Fax : 04 79 60 31 48",https://www.francealzheimer.org/savoie,accompagnement_personnes_agees,True,,left_only
adil-73065-01,Agence départementale d'information sur le logement (Adil) - Savoie,accueil@adil73.org,"Adresse : Bâtiment Évolution - 25 Rue Jean-Pellerin,73000,Chambéry | Tél : 04 79 69 90 20 | Fax : 04 79 65 39 29",http://www.adil73.org,adil,True,,left_only
anah-73065-01,Agence nationale de l'habitat (Anah) - Savoie,ddt-shc-fla@savoie.gouv.fr,"Adresse : 1 rue des Cévennes - CS 2011106,73011,Chambéry Cedex | Tél : 04 79 71 74 49 | Fax : 04 79 71 74 40",http://www.anah.fr,anah,True,,left_only
bav-73011-01,Bureau d'aide aux victimes du tribunal de grande instance d'Albertville,victimes.avij.albertville@gmail.com,"Adresse : avenue des chasseurs alpins - BP 125,73208,ALBERTVILLE CEDEX | Tél : 04 79 32 43 14 | Fax : ",,bav,True,,left_only
bav-73065-01,Bureau d'aide aux victimes du tribunal de grande instance de Chambery,victimes.avij.chambery@gmail.com,"Adresse : place du Palais de Justice,73000,CHAMBERY | Tél : 04 79 33 60 09 | Fax : ",,bav,True,,left_only
bureau_de_douane-73065-01,Bureau de douane - Chambéry,r-chambery@douane.finances.gouv.fr,"Adresse : 386 rue Félix Esclangon,73018,Chambéry | Tél : 09 70 27 35 41 | Fax : 04 79 96 71 01",http://www.douane.gouv.fr,bureau_de_douane,True,,left_only
bureau_de_douane-73065-02,Bureau de douane (viticulture) - Chambéry,viti-chambery@douane.finances.gouv.fr,"Adresse : 386 rue Félix Esclangon - BP 01154,73011,Chambéry | Tél : 09 70 27 35 39 | Fax : 04 79 96 71 01",http://www.douane.gouv.fr,bureau_de_douane,True,,left_only
cci-73065-01,Chambre de commerce et d'industrie (CCI) - Savoie,info@savoie.cci.fr,"Adresse : 5 rue Salteur - CS 22416,73024,Chambéry Cedex | Tél : 04 57 73 73 73 | Fax : 04 79 33 56 84",http://www.savoie.cci.fr,cci,True,,left_only
cdg-73029-01,Centre de gestion de la fonction publique territoriale - Savoie,contact@cdg73.fr,"Adresse : Parc d'activités Alpespace - 113 voie Albert-Einstein,73800,Francin | Tél : 04 79 70 22 52 | Fax : 04 79 70 84 84",http://www.cdg73.fr,cdg,True,,left_only
centre_impots_fonciers-73029-01,Centre des impôts foncier de Chambéry,cdif.chambery@dgfip.finances.gouv.fr,"Adresse : Barberaz - 51 rue de la République - BP 01114,73018,Chambéry Cedex | Tél : 04 79 96 43 21 | Fax : ",http://www.cadastre.gouv.fr,centre_impots_fonciers,True,,left_only
centre_impots_fonciers-73248-01,Centre des impôts foncier de Saint-Jean-de-Maurienne,cdif.st-jmaurienne-albertville@dgfip.finances.gouv.fr,"Adresse : 422 rue de la République,73300,Saint-Jean-de-Maurienne | Tél : 04 79 83 25 74 | Fax : ",http://www.impots.gouv.fr,centre_impots_fonciers,True,,left_only
chambre_agriculture-73225-01,Chambre d'agriculture - Savoie,contact@smb.chambagri.fr,"Adresse : 40 rue du Terraillet,73190,Saint-Baldoph | Tél : 04 79 33 43 36 | Fax : 04 79 33 92 54",http://rhone-alpes.synagri.com,chambre_agriculture,True,,left_only
chambre_metier-73065-01,Chambre de métiers et de l'artisanat (CMA) - Savoie,contact@cma-savoie.fr,"Adresse : 7 rue Ronde,73024,Chambéry Cedex | Tél : 04 79 69 94 00 | Fax : 04 79 69 94 24",http://www.cma-savoie.fr,chambre_metier,True,,left_only
cidf-73065-01,Centre d'information sur les droits des femmes et des familles (CIDFF) - Savoie,cidff73@orange.fr,"Adresse : Maison des associations - 67 rue Saint-François-de-Salles,73000,Chambéry | Tél : 04 79 33 96 21 | Fax : 04 79 28 05 21",http://www.cidff73.fr,cidf,True,,left_only
cij-73006-01,Point information jeunesse - Aime-la-Plagne,jeunesse.pij@eac-aime.com,"Adresse : 94 Grande rue,73210,Aime-la-Plagne | Tél : 04 79 09 63 24 | Fax : ",http://www.eac-aime.com,cij,True,,left_only
cij-73008-01,Point information jeunesse - Aix-les-Bains,pij@mlj73.fr,"Adresse : 17 rue Davat - BP 50520,73105,Aix-les-Bains | Tél : 04 79 61 54 59 | Fax : ",http://www.mlj73.fr,cij,True,,left_only
cij-73065-01,Bureau information jeunesse - Chambéry,mlchambery@mlchambery.org,"Adresse : 79 place de la Gare,73000,Chambéry | Tél : 04 79 62 66 87 | Fax : ",http://www.mlchambery.org,cij,True,,left_only
cij-73065-02,Point information jeunesse - Chambéry-le-Haut,pointinfhaut@orange.fr,"Adresse : Place du Forum,73000,Chambéry | Tél : 04 79 72 47 99 | Fax : ",,cij,True,,left_only
cij-73215-01,Point information jeunesse - La Rochette,pointinfo.larochette@cc.coeurdesavoie.fr,"Adresse : Maison de services au public - Allée des Grillons,73110,La Rochette | Tél : 04 79 65 79 25 | Fax : ",http://www.maisondeservicesaupublic.fr,cij,True,,left_only
cio-73011-01,Centre dinformation et dorientation (CIO) - Albertville,cio-albertville@ac-grenoble.fr,"Adresse : 45 avenue Jean-Jaurès,73200,Albertville | Tél : 04 79 32 06 83 | Fax : ",http://www.education.gouv.fr,cio,True,,left_only
cio-73065-01,Centre dinformation et dorientation (CIO) - Chambéry,cio-chambery@ac-grenoble.fr,"Adresse : 65 avenue de Lyon,73000,Chambéry | Tél : 04 79 33 84 00 | Fax : ",http://www.ac-grenoble.fr/cio-chambery,cio,True,,left_only
cio-73248-01,Centre dinformation et dorientation (CIO) - Saint-Jean-de-Maurienne,ce.ia73-cio-st-jean-de-maurienne@ac-grenoble.fr,"Adresse : 151 avenue Samuel-Pasquier,73300,Saint-Jean-de-Maurienne | Tél : 04 79 64 07 56 | Fax : ",,cio,True,,left_only
clic-73008-01,Point d'information local dédié aux personnes âgées - Aix-les-Bains,dt-aixlesbains@savoie.fr,"Adresse : Centre local d'information et de coordination d'Aix-les-bains - 78 boulevard Wilson - CS 70611,73106,Aix-les-Bains Cedex | Tél : 04 85 05 25 09 | Fax : ",http://www.savoie.fr/aides-et-service-fiche/id_aide/344/profil/11/2758-infos-pratiques.htm,clic,True,,left_only
clic-73011-01,Point d'information local dédié aux personnes âgées - Albertville,dvs-pds-albertville@savoie.fr,"Adresse : Centre local d'information et de coordination d'Albertville - Hall 3 - 45 avenue Jean-Jaurès,73200,Albertville | Tél : 04 79 89 57 03 | Fax : ",http://www.savoie.fr,clic,True,,left_only
clic-73065-01,Point d'information local dédié aux personnes âgées - Chambéry,clic-bassin-chamberien@savoie.fr,"Adresse : Centre local d'information et de coordination du bassin chambérien - 116 rue Sainte-Rose,73000,Chambéry | Tél : 04 79 85 79 60 | Fax : 04 79 75 58 66",http://www.savoie.fr,clic,True,,left_only
clic-73171-01,Point d'information local dédié aux personnes âgées - Montmélian,dvs-tdf-combe-de-savoie@savoie.fr,"Adresse : Centre local d'information et de coordination de la Combe de Savoie - 300 avenue de Savoie,73800,Montmélian | Tél : 04 79 44 23 00 | Fax : 04 79 44 23 01",http://www.savoie.fr,clic,True,,left_only
clic-73236-01,Point d'information local dédié aux personnes âgées - Saint-Genix-sur-Guiers,dvs-tds-avant-pays@savoie.fr,"Adresse : Centre local d'information et de coordination de l'avant-pays-Savoyard - Rue du Stade,73240,Saint-Genix-sur-Guiers | Tél : 04 76 31 60 42 | Fax : ",http://www.savoie.fr,clic,True,,left_only
commissariat_police-73065-01,Commissariat de police de Chambéry,ddsp73@interieur.gouv.fr,"Adresse : 585 avenue de la Boisse,73000,Chambéry | Tél : 04 79 62 84 00 / appeler le 17 en cas d'urgence | Fax : ",http://www.police-nationale.interieur.gouv.fr,commissariat_police,True,,left_only
commission_conciliation-73065-01,Commission départementale de conciliation - Savoie,ddcspp-sseis@savoie.gouv.fr,"Adresse : 321, chemin des Moulins,73011,Chambéry Cedex | Tél : 04 56 11 06 49 | Fax : 04 56 11 05 50",,commission_conciliation,True,,left_only
conciliateur_fiscal-73065-01,Conciliateur fiscal départemental - Savoie,conciliateurfiscal73@dgfip.finances.gouv.fr,"Adresse : BP 40500,73025,Chambéry Cedex | Tél : | Fax : ",http://www.impots.gouv.fr,conciliateur_fiscal,True,,left_only
cour_appel-73065-01,Cour d'appel de Chambéry,ca-chambery@justice.fr,"Adresse : place du Palais de Justice,73018,CHAMBERY CEDEX | Tél : 04 79 33 60 09 | Fax : 04 79 33 80 40",https://www.cours-appel.justice.fr/chambery,cour_appel,True,,left_only
crib-73065-01,Centre de ressources et d'information des bénévoles (Crib) - Profession sport animation Savoie,crib73@psa-savoie.com,"Adresse : 725 faubourg Montmélian,73000,Chambéry | Tél : 04 79 33 93 93 | Fax : 04 79 33 93 94",http://www.psa-savoie.com,crib,True,,left_only
crous-73051-01,Centre local des uvres universitaires et scolaires (CLOUS) - Le Bourget-du-Lac,residence.lebourget@crous-grenoble.fr,"Adresse : Rue du Lac-de-la-Tuile,73370,Le Bourget-du-Lac | Tél : 04 79 25 23 83 | Fax : ",http://www.crous-grenoble.fr,crous,True,,left_only
crous-73137-01,Centre local des uvres universitaires et scolaires (CLOUS) - Chambéry,residence.jacob@crous-grenoble.fr,"Adresse : Résidence universitaire Jacob-Chaney - 17 rue du Chaney,73000,Jacob-Bellecombette | Tél : 04 79 69 57 45 | Fax : 04 79 96 97 92",http://www.crous-grenoble.fr,crous,True,,left_only
ddcspp-73065-01,Direction départementale de la cohésion sociale et de la protection des populations (DDCSPP) de la Savoie,ddcspp@savoie.gouv.fr,"Adresse : 321, chemin des Moulins - BP 901113,73011,Chambéry | Tél : 04 79 33 15 18 | Fax : 04 79 33 06 19",,ddcspp,True,,left_only
ddt-73065-01,Direction départementale des territoires (DDT) - Savoie,ddt@savoie.gouv.fr,"Adresse : Bâtiment l'Adret - 1, rue des Cévennes - BP 01106,73011,Chambéry Cedex | Tél : 04 79 71 73 73 | Fax : 04 79 71 73 00",http://www.savoie.gouv.fr,ddt,True,,left_only
direccte_ut-73065-01,"Direction régionale des entreprises, de la concurrence, de la consommation, du travail et de l'emploi (DIRECCTE) - Unité territoriale - Savoie",rhona-ut73.direction@direccte.gouv.fr,"Adresse : Carré Curial,73018,Chambéry Cedex | Tél : 04 79 60 70 00 | Fax : 04 79 33 19 75",http://auvergne-rhone-alpes.direccte.gouv.fr/Savoie,direccte_ut,True,,left_only
